,Unnamed: 0,exam_numname,mes_sub_id,mes_sub_name,exam_term,exam_type,exam_sdate,mes_StudentID,mes_Score,mes_Z_Score,mes_T_Score,mes_dengdi,bf_StudentID,cla_Name,cla_id
23,23,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,15533,68.0,-0.9094222,72.72462,0.8220859,15533,白-高一(02),935
24,24,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,15476,45.0,-3.037348,55.70121,0.9956989,15476,白-高一(05),938
27,27,2018-1学期期中考试,3.0,英语,2018-2019-1,2,2018/11/5 00:00:00,15621,77.0,-0.2017817,78.38575,0.6322581,15621,白-高一(05),938
28,28,2018-1学期期中考试,3.0,英语,2018-2019-1,2,2018/11/5 00:00:00,16100,83.5,0.5325773,84.26061999999997,0.3204301,16100,白-高一(05),938
29,29,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,15512,89.0,0.1917808,81.53425,0.483871,15512,白-高一(05),938
50,50,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,15661,73.0,-0.09850416,79.21197,0.5705522,15661,东-高一(02),927
51,51,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,16147,82.0,-0.6136984000000001,75.09042,0.772043,16147,白-高一(05),938
52,52,2018-1学期期中考试,5.0,化学,2018-2019-1,2,2018/11/5 00:00:00,15466,78.0,0.4895901,83.91672,0.3290323,15466,白-高一(05),938
53,53,2018-1学期期中考试,5.0,化学,2018-2019-1,2,2018/11/5 00:00:00,15484,69.0,-0.3819261,76.94459,0.6709678000000001,15484,白-高一(05),938
54,54,2018-1学期期中考试,5.0,化学,2018-2019-1,2,2018/11/5 00:00:00,15532,78.0,0.4895901,83.91672,0.3311828,15532,白-高一(05),938
55,55,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,15460,59.0,-1.7104700000000002,66.31624000000001,0.944086,15460,白-高一(06),939
56,56,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,15467,72.0,-0.4783691,76.17305,0.6967741999999999,15467,白-高一(06),939
57,57,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,15470,94.0,1.606725,92.8538,0.02795699,15470,白-高一(06),939
58,58,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,15480,74.0,-0.2888151,77.68948,0.6451613,15480,白-高一(06),939
59,59,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,15495,89.0,1.13284,89.06272,0.1311828,15495,白-高一(06),939
60,60,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,15496,67.0,-0.9522541,72.38197,0.8580645,15496,白-高一(06),939
61,61,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,15508,76.0,-0.09926108,79.20591,0.5677419,15508,白-高一(06),939
62,62,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,15509,90.0,1.227617,89.82094000000002,0.09247312,15509,白-高一(06),939
63,63,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,15523,74.0,-0.2888151,77.68948,0.6430107,15523,白-高一(06),939
64,64,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,15525,89.0,1.13284,89.06272,0.1333333,15525,白-高一(06),939
65,65,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,15543,76.0,-0.09926108,79.20591,0.5655914000000001,15543,白-高一(06),939
66,66,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,15548,70.0,-0.6679231,74.65661999999998,0.7591398,15548,白-高一(06),939
67,67,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,15565,73.0,-0.3835921,76.93127,0.688172,15565,白-高一(06),939
68,68,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,15567,74.0,-0.2888151,77.68948,0.6408602,15567,白-高一(06),939
69,69,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,15573,78.0,0.09029293,80.72234,0.4946237,15573,白-高一(06),939
70,70,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,15574,57.0,-1.900024,64.7998,0.9591398,15574,白-高一(06),939
71,71,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,15588,72.0,-0.4783691,76.17305,0.6946236,15588,白-高一(06),939
72,72,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,15609,90.0,1.227617,89.82094000000002,0.08817204,15609,白-高一(06),939
73,73,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,15610,81.0,0.374624,82.99699,0.3935484,15610,白-高一(06),939
74,74,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,15611,70.0,-0.6679231,74.65661999999998,0.7569892,15611,白-高一(06),939
75,75,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,15613,93.0,1.5119479999999998,92.09558,0.04516129,15613,白-高一(06),939
76,76,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,15623,74.0,-0.2888151,77.68948,0.6365590999999999,15623,白-高一(06),939
77,77,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,15636,65.0,-1.141808,70.86553,0.883871,15636,白-高一(06),939
78,78,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,15640,60.0,-1.615693,67.07446,0.9354839,15640,白-高一(06),939
79,79,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,16082,79.0,0.1850699,81.48056,0.4752688,16082,白-高一(06),939
80,80,2018-1学期期中考试,3.0,英语,2018-2019-1,2,2018/11/5 00:00:00,15720,90.5,1.323426,90.5874,0.05806452,15720,东-高一(05),930
81,81,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,15756,80.0,0.3057226,82.44578,0.3680982,15756,东-高一(01),926
82,82,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,15758,68.0,-0.8225667,73.41946,0.791411,15758,东-高一(01),926
83,83,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,15762,93.0,1.528036,92.22429,0.07361963,15762,东-高一(01),926
84,84,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,15767,89.0,1.15194,89.21552,0.15950920000000002,15767,东-高一(01),926
85,85,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,15769,81.0,0.3997467,83.19798,0.34969320000000004,15769,东-高一(01),926
86,86,2018-1学期期中考试,7.0,历史,2018-2019-1,2,2018/11/5 00:00:00,15957,53.5,-1.229885,70.16091999999999,0.8903226000000001,15957,白-高一(08),941
87,87,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15930,54.0,-0.986444,72.10844,0.8408602,15930,白-高一(08),941
88,88,2018-1学期期中考试,7.0,历史,2018-2019-1,2,2018/11/5 00:00:00,15584,55.5,-1.037003,71.70398,0.8473119,15584,白-高一(03),936
89,89,2018-1学期期中考试,5.0,化学,2018-2019-1,2,2018/11/5 00:00:00,15541,91.0,1.18645,89.4916,0.1104295,15541,白-高一(01),934
90,90,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,15475,64.0,-1.981299,64.1496,0.9693251,15475,白-高一(01),934
91,91,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,15614,65.0,-1.853448,65.17241999999999,0.9631902,15614,白-高一(01),934
92,92,2018-1学期期中考试,7.0,历史,2018-2019-1,2,2018/11/5 00:00:00,15528,87.5,1.627414,93.01931,0.04907975,15528,白-高一(01),934
131,131,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,15828,65.0,-1.104639,71.16289,0.8650306000000001,15828,东-高一(02),927
132,132,2018-1学期期中考试,5.0,化学,2018-2019-1,2,2018/11/5 00:00:00,15698,86.0,1.264271,90.11417,0.09892473,15698,东-高一(04),929
133,133,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,15751,94.0,0.767123,86.13699,0.2645161,15751,东-高一(05),930
134,134,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,15873,81.0,-0.7287669,74.16986999999997,0.7827957,15873,东-高一(05),930
135,135,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,15686,81.0,0.6616641,85.29330999999998,0.2688172,15686,东-高一(07),932
136,136,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,15777,-2.0,,85.29330999999998,,15777,东-高一(07),932
137,137,2018-1学期期中考试,5.0,化学,2018-2019-1,2,2018/11/5 00:00:00,16100,69.0,-0.3819261,76.94459,0.6752688,16100,白-高一(05),938
138,138,2018-1学期期中考试,5.0,化学,2018-2019-1,2,2018/11/5 00:00:00,15534,65.0,-1.81724,65.46208,0.9325153,15534,白-高一(02),935
139,139,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,15466,90.0,1.585918,92.68735,0.01505376,15466,白-高一(05),938
140,140,2018-1学期期中考试,5.0,化学,2018-2019-1,2,2018/11/5 00:00:00,15814,90.0,1.070924,88.56739,0.1349693,15814,东-高一(01),926
141,141,2018-1学期期中考试,8.0,地理,2018-2019-1,2,2018/11/5 00:00:00,15897,82.5,0.4254523,83.40361999999998,0.398773,15897,东-高一(02),927
142,142,2018-1学期期中考试,5.0,化学,2018-2019-1,2,2018/11/5 00:00:00,15495,83.0,0.9737658,87.79012,0.1784946,15495,白-高一(06),939
143,143,2018-1学期期中考试,5.0,化学,2018-2019-1,2,2018/11/5 00:00:00,15523,71.0,-0.1882558,78.49395,0.6064516,15523,白-高一(06),939
144,144,2018-1学期期中考试,5.0,化学,2018-2019-1,2,2018/11/5 00:00:00,16071,82.0,0.8769306999999998,87.01544,0.2064516,16071,东-高一(04),929
145,145,2018-1学期期中考试,5.0,化学,2018-2019-1,2,2018/11/5 00:00:00,15815,79.0,0.5864252,84.6914,0.3139785,15815,东-高一(05),930
146,146,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,15778,57.0,-1.803013,65.5759,0.9419355,15778,东-高一(07),932
147,147,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,15785,83.0,0.8670539,86.93643,0.1956989,15785,东-高一(07),932
148,148,2018-1学期期中考试,5.0,化学,2018-2019-1,2,2018/11/5 00:00:00,15657,76.0,0.2959198,82.36735999999998,0.4150538,15657,东-高一(08),933
149,149,2018-1学期期中考试,5.0,化学,2018-2019-1,2,2018/11/5 00:00:00,15662,88.0,1.457942,91.66353,0.06666667,15662,东-高一(08),933
150,150,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,15545,74.0,-0.7027886,74.37769,0.7730060999999999,15545,白-高一(02),935
151,151,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,15595,80.0,0.0643177,80.51454,0.5644172,15595,白-高一(02),935
152,152,2018-1学期期中考试,7.0,历史,2018-2019-1,2,2018/11/5 00:00:00,15510,74.5,0.2982598,82.38608,0.404908,15510,白-高一(02),935
191,191,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,15537,62.0,-1.124951,71.0004,0.8817204,15537,白-高一(04),937
192,192,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,15538,71.0,0.1426634,81.1413,0.4645161,15538,白-高一(04),937
193,193,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,15560,62.0,-1.124951,71.0004,0.8774194,15560,白-高一(04),937
194,194,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,15562,63.0,-0.9841048,72.12716,0.8301075000000001,15562,白-高一(04),937
195,195,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,15570,65.0,-0.7024128000000001,74.3807,0.7634408,15570,白-高一(04),937
196,196,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,15587,61.0,-1.2657969999999998,69.87363,0.8946235999999999,15587,白-高一(04),937
197,197,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,15591,68.0,-0.27987470000000003,77.76100000000002,0.6301074999999999,15591,白-高一(04),937
198,198,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,15593,58.0,-1.688335,66.49332,0.9526882,15593,白-高一(04),937
199,199,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,15596,73.0,0.4243554,83.39484,0.3698925,15596,白-高一(04),937
200,200,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15905,57.5,-0.6082936,75.13365,0.716129,15905,白-高一(08),941
201,201,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,15823,75.0,-0.2800565,77.75954,0.6380368000000001,15823,东-高一(02),927
202,202,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,15828,82.0,0.4927234,83.94179,0.3374233,15828,东-高一(02),927
203,203,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,15831,79.0,0.16153199999999998,81.29226,0.4785276,15831,东-高一(02),927
204,204,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,15840,89.0,1.265503,90.12402,0.1104295,15840,东-高一(02),927
205,205,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,15841,80.0,0.2719291,82.17543,0.4723926,15841,东-高一(02),927
206,206,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,15845,81.0,0.3823262,83.05861,0.3742331,15845,东-高一(02),927
207,207,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,15854,77.0,-0.05926226,79.5259,0.5644172,15854,东-高一(02),927
208,208,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,15858,92.0,1.596695,92.77356,0.02453988,15858,东-高一(02),927
209,209,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,15876,86.0,0.9343119,87.47449,0.17791410000000002,15876,东-高一(02),927
210,210,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,15880,81.0,0.3823262,83.05861,0.404908,15880,东-高一(02),927
211,211,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,15884,73.0,-0.5008507999999999,75.99319,0.7361963,15884,东-高一(02),927
212,212,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,15893,83.0,0.6031205,84.82497,0.30061350000000003,15893,东-高一(02),927
213,213,2018-1学期期中考试,3.0,英语,2018-2019-1,2,2018/11/5 00:00:00,15584,59.0,-2.235391,62.11687,0.9763441,15584,白-高一(03),936
214,214,2018-1学期期中考试,3.0,英语,2018-2019-1,2,2018/11/5 00:00:00,15585,74.5,-0.4842275,76.12618,0.7225807,15585,白-高一(03),936
215,215,2018-1学期期中考试,3.0,英语,2018-2019-1,2,2018/11/5 00:00:00,15590,71.5,-0.8231624,73.4147,0.8043011,15590,白-高一(03),936
216,216,2018-1学期期中考试,3.0,英语,2018-2019-1,2,2018/11/5 00:00:00,15592,75.5,-0.3712492,77.03001,0.6752688,15592,白-高一(03),936
217,217,2018-1学期期中考试,3.0,英语,2018-2019-1,2,2018/11/5 00:00:00,15624,87.0,0.9280014,87.42401,0.1569892,15624,白-高一(03),936
218,218,2018-1学期期中考试,3.0,英语,2018-2019-1,2,2018/11/5 00:00:00,15637,79.5,0.08066408,80.64531,0.5354839,15637,白-高一(03),936
219,219,2018-1学期期中考试,3.0,英语,2018-2019-1,2,2018/11/5 00:00:00,15638,80.5,0.1936424,81.54914000000002,0.4946237,15638,白-高一(03),936
220,220,2018-1学期期中考试,3.0,英语,2018-2019-1,2,2018/11/5 00:00:00,15642,77.5,-0.1452925,78.83766,0.6215054,15642,白-高一(03),936
221,221,2018-1学期期中考试,3.0,英语,2018-2019-1,2,2018/11/5 00:00:00,16084,73.5,-0.5972058000000001,75.22235,0.7612903,16084,白-高一(03),936
222,222,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,15478,67.0,-0.4207207000000001,76.63423,0.6946236,15478,白-高一(03),936
231,231,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,15862,89.0,1.483223,91.86578,0.03655914,15862,东-高一(04),929
232,232,2018-1学期期中考试,8.0,地理,2018-2019-1,2,2018/11/5 00:00:00,15653,77.5,0.4313946,83.45116,0.372043,15653,东-高一(04),929
233,233,2018-1学期期中考试,8.0,地理,2018-2019-1,2,2018/11/5 00:00:00,15806,91.5,1.833481,94.66785,0.01290323,15806,东-高一(04),929
234,234,2018-1学期期中考试,8.0,地理,2018-2019-1,2,2018/11/5 00:00:00,15833,85.5,1.232587,89.86069,0.1010753,15833,东-高一(04),929
235,235,2018-1学期期中考试,8.0,地理,2018-2019-1,2,2018/11/5 00:00:00,15843,67.0,-0.6201701000000001,75.03864,0.7419355,15843,东-高一(04),929
236,236,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,15482,71.0,0.1426634,81.1413,0.4666667000000001,15482,白-高一(03),936
250,250,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,15619,67.0,-0.4207207000000001,76.63423,0.6817204000000001,15619,白-高一(04),937
251,251,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,16102,69.0,-0.1390287,78.88776999999997,0.5612903,16102,白-高一(04),937
252,252,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,16103,72.0,0.2835094,82.26807,0.427957,16103,白-高一(04),937
253,253,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,16113,70.0,0.001817368,80.01454,0.5225806,16113,白-高一(04),937
254,254,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,16118,59.0,-1.547489,67.62009,0.9354839,16118,白-高一(04),937
255,255,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,16120,63.0,-0.9841048,72.12716,0.8494624,16120,白-高一(04),937
256,256,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,16123,69.0,-0.1390287,78.88776999999997,0.595699,16123,白-高一(04),937
257,257,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,16124,67.0,-0.4207207000000001,76.63423,0.7075269000000001,16124,白-高一(04),937
258,258,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,16130,64.0,-0.8432588,73.25393000000003,0.7935484,16130,白-高一(04),937
259,259,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,16131,69.0,-0.1390287,78.88776999999997,0.5978495,16131,白-高一(04),937
260,260,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,16134,77.0,0.9877396,87.90191999999998,0.1784946,16134,白-高一(04),937
315,315,2018-1学期期中考试,3.0,英语,2018-2019-1,2,2018/11/5 00:00:00,15815,83.5,0.5325773,84.26061999999997,0.3139785,15815,东-高一(05),930
316,316,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,15476,79.0,-0.9589038,72.32876999999998,0.8365591,15476,白-高一(05),938
317,317,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,15484,80.0,0.5589693,84.47176,0.30752690000000005,15484,白-高一(05),938
354,354,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,15817,86.0,0.8485090000000001,86.78806999999998,0.1892473,15817,东-高一(05),930
355,355,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,15773,90.0,1.2459639999999998,89.96771,0.1411043,15773,东-高一(01),926
356,356,2018-1学期期中考试,3.0,英语,2018-2019-1,2,2018/11/5 00:00:00,15655,83.0,0.4760882000000001,83.80870999999998,0.3677419,15655,东-高一(05),930
357,357,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,15788,91.0,1.339988,90.7199,0.1104295,15788,东-高一(01),926
358,358,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,15800,78.0,0.1176743,80.94139,0.4355828,15800,东-高一(01),926
359,359,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,15804,97.0,1.904132,95.23306,0.01840491,15804,东-高一(01),926
360,360,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,15805,77.0,0.02365024,80.1892,0.4601227,15805,东-高一(01),926
361,361,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,15808,78.0,0.1176743,80.94139,0.4417178,15808,东-高一(01),926
362,362,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,15813,75.0,-0.164398,78.68481,0.5398773,15813,东-高一(01),926
363,363,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,15814,75.0,-0.164398,78.68481,0.5460123,15814,东-高一(01),926
364,364,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,15824,96.0,1.8101080000000005,94.48087,0.02453988,15824,东-高一(01),926
365,365,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,15826,89.0,1.15194,89.21552,0.1472393,15826,东-高一(01),926
366,366,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,15663,84.0,0.6589550000000001,85.27164,0.288172,15663,东-高一(03),928
374,374,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,15474,90.0,1.3759,91.0072,0.06134969,15474,白-高一(02),935
375,375,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,15487,68.0,-1.052836,71.57731,0.8466256999999999,15487,白-高一(02),935
376,376,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,15489,77.0,-0.05926226,79.5259,0.5828221,15489,白-高一(02),935
377,377,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,15542,82.0,0.4927234,83.94179,0.35582820000000004,15542,白-高一(02),935
378,378,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,15545,55.0,-2.4879990000000003,60.09601,0.9815951,15545,白-高一(02),935
379,379,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,15551,54.0,-2.598396,59.21283,0.9877301,15551,白-高一(02),935
380,380,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,15557,74.0,-0.3904536,76.87637,0.6748466,15557,白-高一(02),935
381,381,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,15558,88.0,1.155106,89.24085,0.1226994,15558,白-高一(02),935
382,382,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,15561,72.0,-0.6112479000000001,75.11001999999998,0.7546012,15561,白-高一(02),935
383,383,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,15563,62.0,-1.7152189999999998,66.27824,0.9447853,15563,白-高一(02),935
